frame,src,conf,score,orange,shape,maha,misses,eff_min_conf,eff_imgsz,eff_chi2,nb_boxes_full,nb_players
76,TILE,0.05312454700469971,0.3516619312096723,0.37825059101654845,0.1607111562996796,,0,0.05,1280,9.21,0,0
77,TILE,0.05161473900079727,0.34937614853341203,0.37825059101654845,0.1607111562996796,,0,0.05,1280,9.21,0,0
78,,,,,,,0,0.05,1280,9.21,0,0
79,,,,,,,0,0.05,1280,9.21,0,0
80,FULL,0.057547714561223984,0.3573331285063226,0.3711755233494364,0.16734086789873884,,0,0.05,1280,9.21,1,0
81,FULL,0.059935081750154495,0.36109272294369743,0.3711755233494364,0.16734086789873884,,0,0.05,1280,9.21,1,0
82,TILE,0.04979557916522026,0.34592372836480195,0.3672182821118991,0.1763824716764813,,0,0.05,1280,9.21,0,0
83,TILE,0.05049615725874901,0.34696958414261764,0.3672182821118991,0.1763824716764813,,0,0.05,1280,9.21,0,0
84,FULL,0.2700152099132538,0.8379148130003287,0.38003220611916266,0.18341023608728288,,0,0.05,1280,9.21,2,0
85,FULL,0.2649744749069214,0.8266462595137358,0.38003220611916266,0.18341023608728288,,0,0.05,1280,9.21,2,0
86,FULL,0.22071367502212524,0.7193885879326727,0.1323809523809524,0.6072771442427237,,0,0.05,1280,9.21,3,0
87,FULL,0.16321717202663422,0.5768546519747962,0.1323809523809524,0.6072771442427237,,0,0.05,1280,9.21,3,0
88,,,,,,,0,0.05,1280,9.21,0,0
89,,,,,,,0,0.05,1280,9.21,0,0
90,TILE,0.04778128117322922,0.3410848460919067,0.36170212765957444,0.17674715411505784,,0,0.05,1280,9.21,0,0
91,FULL,0.05422082915902138,0.4234474248225444,0.3093333333333333,0.6318772406018631,,0,0.05,1280,9.21,1,0
92,,,,,,,0,0.05,1280,9.21,0,0
93,,,,,,,0,0.05,1280,9.21,0,0
94,,,,,,,0,0.05,1280,9.21,0,0
95,,,,,,,0,0.05,1280,9.21,0,0
96,FULL,0.15247106552124023,0.8205664566414221,0.9835796387520526,0.4647424497212318,,0,0.05,1280,9.21,1,0
97,FULL,0.10059361904859543,0.7107597862279882,0.993431855500821,0.4647424497212318,,0,0.05,1280,9.21,1,0
98,FULL,0.5623161196708679,1.3826686719523649,0.9479166666666666,0.38450863940633345,,0,0.05,1280,9.21,1,0
99,FULL,0.6326947212219238,1.3956369267162492,0.9479166666666666,0.38450863940633345,,0,0.05,1280,9.21,1,0
100,FULL,0.699997067451477,1.4040382882063798,0.9300595238095238,0.42605250378819687,,0,0.05,1280,9.21,2,0
101,FULL,0.6795441508293152,1.4030526081146948,0.9315476190476191,0.42605250378819687,,0,0.05,1280,9.21,2,0
102,FULL,0.058868687599897385,0.4553108807962468,0.4008888888888889,0.5948637241740556,,0,0.05,1280,9.21,1,0
103,FULL,0.0694417804479599,0.4725108975949619,0.4008888888888889,0.5948637241740556,,0,0.05,1280,9.21,1,0
104,FULL,0.27055642008781433,0.8296539981028365,0.362962962962963,0.1659834526143491,,0,0.05,1280,9.21,1,0
105,FULL,0.2842949330806732,0.8593197428903985,0.362962962962963,0.1659834526143491,,0,0.05,1280,9.21,1,0
106,FULL,0.528191328048706,1.080521471364222,0.047619047619047616,0.5002585689003459,,0,0.05,1280,9.21,6,0
107,FULL,0.5183347463607788,1.094032831326845,0.09407665505226481,0.5045161040086505,,0,0.05,1280,9.21,6,0
108,FULL,0.8098882436752319,1.3238621674522477,0.5909090909090909,0.5964216544225349,,0,0.05,1280,9.21,2,0
109,FULL,0.8146282434463501,1.3316636079418827,0.6129032258064516,0.5964216544225349,,0,0.05,1280,9.21,2,0
110,FULL,0.6196087002754211,1.1370817969421094,0.23148148148148148,0.35447187520035295,,0,0.05,1280,9.21,3,0
111,FULL,0.7394472360610962,1.1589840552337125,0.07302231237322515,0.6897366449081561,,0,0.05,1280,9.21,3,0
112,FULL,0.6598987579345703,1.1578043295827858,0.2638888888888889,0.37702500215237245,,0,0.05,1280,9.21,3,0
113,FULL,0.6680253148078918,1.1585747118595198,0.2638888888888889,0.37702500215237245,,0,0.05,1280,9.21,2,0
114,FULL,0.5153125524520874,1.127445380527229,0.2673611111111111,0.3741864597947675,,0,0.05,1280,9.21,1,0
115,FULL,0.4413064122200012,1.0846199449675762,0.2680921052631579,0.36484804721594205,,0,0.05,1280,9.21,1,0
116,FULL,0.42265018820762634,1.245491348816127,0.6521739130434783,0.5731310314116088,,0,0.05,1280,9.21,2,0
117,FULL,0.42481672763824463,1.2423069429263478,0.6376811594202898,0.5731310314116088,,0,0.05,1280,9.21,2,0
118,FULL,0.8191959857940674,1.2911244354570455,0.6482352941176471,0.33141859513453226,,0,0.05,1280,9.21,3,0
119,FULL,0.8114591240882874,1.2936369769284755,0.6670588235294117,0.31185946395207675,,0,0.05,1280,9.21,3,0
120,FULL,0.7087233066558838,1.2983512597321796,0.6561771561771562,0.3741321988113543,,0,0.05,1280,9.21,1,0
121,FULL,0.7744446396827698,1.3040399117411794,0.668997668997669,0.36540511452306357,,0,0.05,1280,9.21,1,0
122,FULL,0.7192678451538086,1.3236802428411039,0.7042424242424243,0.41360893032687795,,0,0.05,1280,9.21,2,0
123,FULL,0.7153518795967102,1.3234608062188946,0.7042424242424243,0.41360893032687795,,0,0.05,1280,9.21,2,0
124,FULL,0.8296263813972473,1.3066267395218385,0.6071428571428572,0.4798326342571106,,0,0.05,1280,9.21,2,0
125,FULL,0.8269047737121582,1.3132427427506297,0.6261904761904762,0.4798326342571106,,0,0.05,1280,9.21,2,0
126,FULL,0.7853943109512329,1.3234554747555738,0.6308539944903582,0.5275846865540924,,0,0.05,1280,9.21,1,0
127,FULL,0.8047852516174316,1.3299483339820775,0.6308539944903582,0.5575339827394217,,0,0.05,1280,9.21,1,0
128,FULL,0.8292096257209778,1.3080114001785368,0.5662337662337663,0.5583851927453389,,0,0.05,1280,9.21,3,0
129,FULL,0.8297892212867737,1.3014881435609869,0.5602484472049689,0.5361899319876114,,0,0.05,1280,9.21,3,0
130,FULL,0.8549957871437073,1.3306393470344218,0.56875,0.6650249020043247,,0,0.05,1280,9.21,3,0
131,FULL,0.8545728325843811,1.3284458025685173,0.5625,0.6650249020043247,,0,0.05,1280,9.21,3,0
132,FULL,0.820877194404602,1.271067815136612,0.4222222222222222,0.6264885247840734,,0,0.05,1280,9.21,4,0
133,FULL,0.8214916586875916,1.2717833463302117,0.4318181818181818,0.61321188127947,,0,0.05,1280,9.21,4,0
134,FULL,0.8651888370513916,1.314854860217013,0.6494565217391304,0.44417496198574846,,0,0.05,1280,9.21,3,0
135,FULL,0.8633013963699341,1.3082355052596981,0.6372282608695652,0.43260037014247166,,0,0.05,1280,9.21,3,0
136,FULL,0.3794289231300354,1.1307591924790368,0.4236602628918099,0.6251287816102458,,0,0.05,1280,9.21,4,0
137,FULL,0.7991414070129395,1.2041263574185461,0.16538461538461538,0.7436781659348073,,0,0.05,1280,9.21,4,0
138,FULL,0.7882509827613831,1.3155992521636126,0.6196969696969697,0.5074267115043416,,0,0.05,1280,9.21,3,0
139,FULL,0.7786332368850708,1.3221883670789074,0.6257575757575757,0.5311652130303467,,0,0.05,1280,9.21,3,0
140,FULL,0.8595327138900757,1.3809069416081983,0.8044444444444444,0.5035813017428201,,0,0.05,1280,9.21,3,0
141,FULL,0.8604130148887634,1.3805633321413515,0.8034285714285715,0.5035813017428201,,0,0.05,1280,9.21,3,0
142,FULL,0.8794978857040405,1.3739806307328424,0.930921052631579,0.24638196166686827,,0,0.05,1280,9.21,3,0
143,FULL,0.8796879053115845,1.373982751012861,0.930921052631579,0.24638196166686827,,0,0.05,1280,9.21,3,0
144,FULL,0.8578118085861206,1.4088215942407243,0.9310344827586208,0.42174029069021157,,0,0.05,1280,9.21,3,0
145,FULL,0.8568408489227295,1.4055614740912776,0.9310344827586208,0.4055073337650809,,0,0.05,1280,9.21,3,0
146,FULL,0.7761151790618896,1.4367126582903587,0.9600000000000001,0.5192513349169584,,0,0.05,1280,9.21,3,0
147,FULL,0.7605236768722534,1.4344954307985158,0.9600000000000001,0.5108024907131815,,0,0.05,1280,9.21,3,0
148,FULL,0.8218348622322083,1.2218585941920082,0.30492424242424243,0.5856183998867477,,0,0.05,1280,9.21,2,0
149,FULL,0.8201319575309753,1.2218245098349083,0.30492424242424243,0.5856183998867477,,0,0.05,1280,9.21,2,0
150,FULL,0.3746863305568695,1.280652973634794,0.8483870967741935,0.6608037677656301,,0,0.05,1280,9.21,3,0
151,FULL,0.37375345826148987,1.279469878247625,0.8483870967741935,0.6608037677656301,,0,0.05,1280,9.21,3,0
152,FULL,0.501896858215332,1.3396897256036329,0.9028985507246376,0.3512574401375849,,0,0.05,1280,9.21,4,0
153,FULL,0.4941445589065552,1.3361236030712487,0.9028985507246376,0.3512574401375849,,0,0.05,1280,9.21,4,0
154,FULL,0.7549132108688354,1.2463036394975835,0.3980496453900709,0.5543100815224336,,0,0.05,1280,9.21,3,0
155,FULL,0.7561726570129395,1.246351960758104,0.3980496453900709,0.5543100815224336,,0,0.05,1280,9.21,3,0
156,FULL,0.7618580460548401,1.2586935443546554,0.4,0.6115510335661493,,0,0.05,1280,9.21,4,0
157,FULL,0.7761461138725281,1.2591735654393963,0.4,0.6115510335661493,,0,0.05,1280,9.21,4,0
158,FULL,0.5482338070869446,1.2659245829308905,0.4318181818181818,0.7230359238954882,,0,0.05,1280,9.21,4,0
159,FULL,0.594751238822937,1.2768064256272087,0.4318181818181818,0.7230359238954882,,0,0.05,1280,9.21,4,0
160,FULL,0.6108909845352173,1.1920174651649682,0.398989898989899,0.3426561460270079,,0,0.05,1280,9.21,3,0
161,FULL,0.6113052368164062,1.1920831956100608,0.398989898989899,0.3426561460270079,,0,0.05,1280,9.21,3,0
162,FULL,0.8635003566741943,1.349909711574348,0.7643758765778401,0.41845002809416504,,0,0.05,1280,9.21,5,0
163,FULL,0.8625518083572388,1.3498972253895316,0.7643758765778401,0.41845002809416504,,0,0.05,1280,9.21,5,0
164,FULL,0.536475419998169,1.3466839164366962,0.6729323308270677,0.7228646407801854,,0,0.05,1280,9.21,3,0
165,FULL,0.5432354211807251,1.3507734539945042,0.6785714285714285,0.7228646407801854,,0,0.05,1280,9.21,3,0
166,FULL,0.8458731770515442,1.3908303621262184,0.8348484848484848,0.5009886147726756,,0,0.05,1280,9.21,4,0
167,FULL,0.8462871313095093,1.3929580264083203,0.8409090909090909,0.5009886147726756,,0,0.05,1280,9.21,4,0
168,FULL,0.8412347435951233,1.4119951054813888,0.8401360544217688,0.5979298242880692,,0,0.05,1280,9.21,4,0
169,FULL,0.8412492871284485,1.411995343366365,0.8401360544217688,0.5979298242880692,,0,0.05,1280,9.21,4,0
170,FULL,0.8382691740989685,1.40363789599157,0.7810344827586208,0.6598177004771696,,0,0.05,1280,9.21,4,0
171,FULL,0.8376925587654114,1.4036281528349395,0.7810344827586208,0.6598177004771696,,0,0.05,1280,9.21,5,0
172,FULL,0.8382560014724731,1.3937030307435763,0.753448275862069,0.6584203460836762,,0,0.05,1280,9.21,2,0
173,FULL,0.8385657668113708,1.393708242506591,0.753448275862069,0.6584203460836762,,0,0.05,1280,9.21,2,0
174,FULL,0.8370930552482605,1.351254271702278,0.6832844574780059,0.569061786278777,,0,0.05,1280,9.21,3,0
175,FULL,0.837221086025238,1.3512564528890278,0.6832844574780059,0.569061786278777,,0,0.05,1280,9.21,3,0
176,FULL,0.8318086266517639,1.3742203481333952,0.8078231292517006,0.4664119897284548,,0,0.05,1280,9.21,2,0
177,FULL,0.8323432803153992,1.3778013583757331,0.8180272108843538,0.4664119897284548,,0,0.05,1280,9.21,2,0
178,FULL,0.845487654209137,1.3589057171197831,0.7865961199294532,0.4258371933623366,,0,0.05,1280,9.21,2,0
179,FULL,0.845791220664978,1.3589104695362484,0.7865961199294532,0.4258371933623366,,0,0.05,1280,9.21,2,0
180,FULL,0.8628925085067749,1.3607833619835104,0.719047619047619,0.5521826697632503,,0,0.05,1280,9.21,2,0
181,FULL,0.8627339601516724,1.363003492731973,0.7253968253968254,0.5521826697632503,,0,0.05,1280,9.21,2,0
182,FULL,0.14665986597537994,0.7162767659115429,0.7732142857142857,0.3796391824723771,,0,0.05,1280,9.21,1,0
183,FULL,0.1611163467168808,0.7505502495795834,0.7732142857142857,0.3796391824723771,,0,0.05,1280,9.21,1,0
184,FULL,0.5871565341949463,1.350394974486715,0.78125,0.486791777192689,,0,0.05,1280,9.21,1,0
185,FULL,0.6217098236083984,1.358257284133556,0.7869318181818181,0.486791777192689,,0,0.05,1280,9.21,1,0
186,FULL,0.8146230578422546,1.3594728707701005,0.8282828282828283,0.35855421710374963,,0,0.05,1280,9.21,1,0
187,FULL,0.8212463855743408,1.3607755793628928,0.8282828282828283,0.3643843669753553,,0,0.05,1280,9.21,1,0
188,FULL,0.40770551562309265,1.2341117448855006,0.7748868778280543,0.37124179984803785,,0,0.05,1280,9.21,1,0
189,FULL,0.3860638439655304,1.2108301132423318,0.7748868778280543,0.37124179984803785,,0,0.05,1280,9.21,1,0
190,FULL,0.728396475315094,1.3664023596007417,0.890909090909091,0.298154300637045,,0,0.05,1280,9.21,1,0
191,FULL,0.7200462222099304,1.3638950840743795,0.891304347826087,0.2871116991756095,,0,0.05,1280,9.21,1,0
192,FULL,0.8567051291465759,1.3701396574103086,0.9017595307917888,0.2796389237691674,,0,0.05,1280,9.21,3,0
193,FULL,0.8564267158508301,1.3701357486547083,0.9017595307917888,0.2796389237691674,,0,0.05,1280,9.21,3,0
194,FULL,0.8381848931312561,1.3287654940158424,0.7811447811447811,0.2852697715068443,,0,0.05,1280,9.21,1,0
195,FULL,0.8349651098251343,1.3287103189458878,0.7811447811447811,0.2852697715068443,,0,0.05,1280,9.21,1,0
196,FULL,0.817073404788971,1.4026671499483443,0.9125,0.4268874684939963,,0,0.05,1280,9.21,2,0
197,FULL,0.8113583326339722,1.402147043158684,0.9113636363636364,0.4268874684939963,,0,0.05,1280,9.21,2,0
198,FULL,0.07024206966161728,0.6309397625877515,0.9027777777777778,0.5019742112398557,,0,0.05,1280,9.21,2,0
199,FULL,0.06458213180303574,0.6287611203330817,0.9054054054054055,0.533405901917238,,0,0.05,1280,9.21,2,0
200,FULL,0.23441436886787415,0.9579641257050733,0.983974358974359,0.14188189034447435,,0,0.05,1280,9.21,2,0
201,FULL,0.22851787507534027,0.9440464736686536,0.983974358974359,0.14420022146838019,,0,0.05,1280,9.21,2,0
202,FULL,0.6923345923423767,1.4023668403258545,0.8663967611336033,0.5317509174548166,,0,0.05,1280,9.21,1,0
203,FULL,0.7178838849067688,1.4039860749284374,0.8663967611336033,0.5317509174548166,,0,0.05,1280,9.21,1,0
204,FULL,0.6933863759040833,1.4067711431349643,0.9078341013824884,0.48088196675281164,,0,0.05,1280,9.21,3,0
205,FULL,0.6607577204704285,1.405121956708175,0.9253968253968254,0.45555244911521553,,0,0.05,1280,9.21,3,0
206,FULL,0.6735527515411377,1.4041466991819054,0.9717813051146384,0.3636233997010246,,0,0.05,1280,9.21,2,0
207,FULL,0.6742790937423706,1.4042091283911755,0.9717813051146384,0.3636233997010246,,0,0.05,1280,9.21,2,0
208,FULL,0.1825612634420395,0.7913946481259504,0.7813333333333333,0.3070733634682744,,0,0.05,1280,9.21,1,0
209,FULL,0.2164229303598404,0.8758466328098936,0.7813333333333333,0.3070733634682744,,0,0.05,1280,9.21,1,0
210,FULL,0.8672616481781006,1.3803854978577388,0.8667601683029452,0.3914146244107477,,0,0.05,1280,9.21,1,0
211,FULL,0.866095781326294,1.3803476906960284,0.8592375366568914,0.40446418312113197,,0,0.05,1280,9.21,1,0
212,FULL,0.8516959547996521,1.3671584008579962,0.775,0.4869218783857789,,0,0.05,1280,9.21,1,0
213,FULL,0.8518180847167969,1.3654935330421025,0.7702380952380952,0.4869218783857789,,0,0.05,1280,9.21,1,0
214,FULL,0.8584017157554626,1.3641640211356956,0.7833333333333333,0.45688865831396025,,0,0.05,1280,9.21,2,0
215,FULL,0.8588273525238037,1.3641698759836833,0.7833333333333333,0.45688865831396025,,0,0.05,1280,9.21,2,0
216,FULL,0.8727816939353943,1.3922901116837287,0.9401544401544402,0.3221588486758822,,0,0.05,1280,9.21,3,0
217,FULL,0.8727825284004211,1.3919522838117182,0.9391891891891893,0.3221588486758822,,0,0.05,1280,9.21,3,0
218,FULL,0.8655263781547546,1.379950874871909,0.9702380952380952,0.2082655763136814,,0,0.05,1280,9.21,4,0
219,FULL,0.8658425211906433,1.3799549275058491,0.9702380952380952,0.2082655763136814,,0,0.05,1280,9.21,4,0
220,FULL,0.8637611269950867,1.3991245232207152,1.0,0.25216481038253347,,0,0.05,1280,9.21,3,0
221,FULL,0.8637658357620239,1.399124584749992,1.0,0.25216481038253347,,0,0.05,1280,9.21,3,0
222,FULL,0.8713636994361877,1.390974739277812,0.9965034965034965,0.21705641405749193,,0,0.05,1280,9.21,2,0
223,FULL,0.871097981929779,1.3909715163813248,0.9965034965034965,0.21705641405749193,,0,0.05,1280,9.21,2,0
224,FULL,0.8651630282402039,1.4285307706750978,0.9905956112852665,0.41556277019564775,,0,0.05,1280,9.21,2,0
225,FULL,0.8652345538139343,1.428531692012493,0.9905956112852665,0.41556277019564775,,0,0.05,1280,9.21,2,0
226,FULL,0.8677231669425964,1.4341846391351791,0.9782135076252724,0.46533793462215556,,0,0.05,1280,9.21,3,0
227,FULL,0.8680902719497681,1.4318912767764578,0.9782135076252724,0.45384810907592954,,0,0.05,1280,9.21,3,0
228,FULL,0.869880735874176,1.4340293325573013,0.9611428571428571,0.4943009823949038,,0,0.05,1280,9.21,2,0
229,FULL,0.8699054718017578,1.4334110191358624,0.9622857142857143,0.48920789502101886,,0,0.05,1280,9.21,3,0
230,FULL,0.8651872277259827,1.4155979594361385,0.9595959595959596,0.40514654549350443,,0,0.05,1280,9.21,1,0
231,FULL,0.8652417659759521,1.4155986618458531,0.9595959595959596,0.40514654549350443,,0,0.05,1280,9.21,1,0
232,FULL,0.8711593747138977,1.4408768415960893,0.9811764705882352,0.4934016085120575,,0,0.05,1280,9.21,1,0
233,FULL,0.8711579442024231,1.4387080245198132,0.9811764705882352,0.4825576099467491,,0,0.05,1280,9.21,1,0
234,FULL,0.8825263381004333,1.4411621028084534,0.9771428571428572,0.5012345729426683,,0,0.05,1280,9.21,2,0
235,FULL,0.8822461366653442,1.4411590621990509,0.9771428571428572,0.5012345729426683,,0,0.05,1280,9.21,2,0
236,FULL,0.8790156245231628,1.4278366273906296,0.9845238095238095,0.42188411668154,,0,0.05,1280,9.21,2,0
237,FULL,0.8789210319519043,1.4278355653083372,0.9845238095238095,0.42188411668154,,0,0.05,1280,9.21,2,0
238,FULL,0.8672062158584595,1.3674147871516624,0.9673659673659674,0.1505044209603689,,0,0.05,1280,9.21,1,0
