frame,src,conf,score,orange,shape,maha,misses,eff_min_conf,eff_imgsz,eff_chi2,nb_boxes_full,nb_players
204,FULL,0.8111270666122437,1.7313258445118365,0.9423076923076923,0.3379345001349616,,0,0.03,960,9.21,1,11
206,FULL,0.7621244788169861,1.739865520950517,0.8934081346423562,0.4330305291626093,,0,0.03,960,9.21,1,13
208,FULL,0.8010576963424683,1.7009128071828485,0.8405797101449276,0.3181448774071041,,0,0.03,960,9.21,2,9
210,FULL,0.8488422632217407,1.7305962207053192,0.8559782608695652,0.38241658706797194,,0,0.03,960,9.21,1,9
212,FULL,0.8210361003875732,1.7191846853368047,0.832258064516129,0.3601397109383128,,0,0.03,960,9.21,2,9
214,FULL,0.8062245845794678,1.702574743984328,0.793939393939394,0.38495631425579613,,0,0.03,960,9.21,4,11
216,FULL,0.8350943326950073,1.759158792807028,0.9572649572649573,0.35992924386019753,,0,0.03,960,9.21,6,11
218,FULL,0.882597029209137,1.7338310207528291,0.9877450980392157,0.22395488507414033,,0,0.03,960,9.21,1,11
220,FULL,0.8645279407501221,1.756809917451898,0.9777777777777779,0.34542366268361807,,0,0.03,960,9.21,2,12
222,FULL,0.874333918094635,1.7538093394822627,0.975051975051975,0.34407600100616254,,0,0.03,960,9.21,2,11
224,FULL,0.8497675657272339,1.792949163375578,0.9851851851851852,0.5003007760389209,,0,0.03,960,9.21,2,11
226,FULL,0.8529213666915894,1.6966112970343512,0.956766917293233,0.18698130549326764,,0,0.03,960,9.21,2,11
228,FULL,0.8597398400306702,1.7397911265841635,0.9459459459459459,0.364224909550702,,0,0.03,960,9.21,2,11
276,FULL,0.04187323898077011,0.19032071159956207,0.0,0.697432059740681,,0,0.03,960,9.21,1,11
278,FULL,0.03597724437713623,0.7424938482464977,0.8668582375478927,0.7763057952372509,,0,0.03,960,9.21,1,10
280,FULL,0.7944350242614746,1.7035262907150406,0.7374358974358974,0.8270725634435946,,0,0.03,960,9.21,2,10
282,FULL,0.22026176750659943,0.8218142269753033,0.0,0.6336790105308134,,0,0.03,960,9.21,2,11
284,FULL,0.6966308951377869,1.3587079987638617,0.0,0.6581086172132041,,0,0.03,960,9.21,3,12
286,FULL,0.5832182168960571,1.4975222961375367,0.2869269949066214,0.4905890752772885,,0,0.03,960,9.21,3,13
288,FULL,0.6640422344207764,1.3542438599628446,0.0,0.662869767625821,,0,0.03,960,9.21,3,12
290,FULL,0.25108426809310913,1.117335340642135,0.4424552429667519,0.7613937845519129,,0,0.03,960,9.21,4,12
292,FULL,0.4648047685623169,1.549868044320632,0.6766666666666667,0.4240125934107069,,0,0.03,960,9.21,5,10
294,FULL,0.5862536430358887,1.4083634809986458,0.1253968253968254,0.5486177018431034,,0,0.03,960,9.21,7,14
296,FULL,0.7907849550247192,1.5663662495356652,0.626358695652174,0.2857905366959543,,0,0.03,960,9.21,8,10
298,FULL,0.3839879333972931,1.6027487950760266,0.9215686274509803,0.5917860820773866,,0,0.03,960,9.21,5,12
300,FULL,0.0654694065451622,0.697588603643752,0.6354679802955665,0.7817391485369902,,0,0.03,960,9.21,1,11
302,FULL,0.0858401507139206,0.5886669180911221,0.21954887218045113,0.4773591576706814,,0,0.03,960,9.21,2,12
304,FULL,0.459841251373291,1.4250057834090877,0.24949290060851925,0.6082977524584676,,0,0.03,960,9.21,2,10
306,FULL,0.04486794397234917,0.6592749043274413,0.6394557823129251,0.46308651779437027,,0,0.03,960,9.21,5,10
308,FULL,0.4018772542476654,1.334928930483003,0.20689655172413793,0.5131805901129741,,0,0.03,960,9.21,1,11
310,FULL,0.49205344915390015,1.4249299405124638,0.09166666666666666,0.7222717955733988,,0,0.03,960,9.21,4,11
312,FULL,0.7222788333892822,1.6908051950249858,0.6165413533834587,0.6698215703811429,,0,0.03,960,9.21,4,11
314,FULL,0.7469919919967651,1.5936426582083059,0.48214285714285715,0.48981297971738624,,0,0.03,960,9.21,4,13
316,FULL,0.6497443318367004,1.4520984557690881,0.1796875,0.5131303115800077,,0,0.03,960,9.21,1,11
318,FULL,0.4242803454399109,1.2834392028687538,0.14310344827586205,0.3034897502166629,,0,0.03,960,9.21,1,9
320,FULL,0.4744918644428253,1.3800575605863765,0.18421052631578946,0.4504295057738038,,0,0.03,960,9.21,1,12
322,FULL,0.756677508354187,1.6757376396057184,0.6259398496240601,0.5482537634120724,,0,0.03,960,9.21,4,15
324,FULL,0.8225900530815125,1.6534016577907613,0.6413255360623781,0.7969592417230651,,0,0.03,960,9.21,1,11
